"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","B_deg","B_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"654",654,"Proto5",2023-07-11,1,4186,1,2025-04-22 14:49:00,724,31,67.9,2025-04-22 14:59:00,1030,32,75.8,"Uhasselt","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,8,"LB",600,10,125,7.89999999999999,877,55.1156666666666,43.9919802356518,TRUE,FALSE,FALSE,TRUE,71.85,31.5,40.35,14.8166666666667,14.9833333333333,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.4041757443374,15.5708424110041,15.4875090776708,FALSE,22.2259772195212,0.387916481953899,61.1252723301235,1.06683725833884,0.895371359565611,0.958561374472354,54.9215211615251,1.43304994692464,82.1077137902288
"655",655,"Proto5",2023-07-11,1,4186,1,2025-04-22 14:59:00,1030,32,75.8,2025-04-22 15:09:00,663,32.8,85.2,"Uhasselt","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,8,"LB",600,10,125,9.40000000000001,846.5,65.5806666666667,54.230911596771,TRUE,FALSE,FALSE,TRUE,80.5,32.4,48.1,14.9833333333333,15.15,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.5708424110041,15.7375090776708,15.6541757443374,FALSE,22.2259772195212,0.387916481953899,63.6252723301235,1.1104704896387,0.895371359565611,0.9856459605457,56.4733536333867,1.46932604840864,84.1861813024497
"656",656,"Proto5",2023-07-11,1,4186,1,2025-04-22 15:09:00,663,32.8,85.2,2025-04-22 15:19:00,628,32.8,87.7,"Uhasselt","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,8,"LB",600,10,125,2.5,645.5,17.4416666666667,18.9142783372063,TRUE,FALSE,TRUE,TRUE,86.45,32.8,53.65,15.15,15.3166666666667,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.7375090776708,15.9041757443374,15.8208424110041,FALSE,22.2259772195212,0.387916481953899,66.1252723301235,1.15410372093856,0.895371359565611,1.01282990389599,58.030878857881,1.50484841503868,86.2214629886678
"657",657,"Brother",2023-07-11,1,4186,0.5,2025-04-22 10:48:00,851,28,29.8,2025-04-22 11:08:00,799,27.6,56.4,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",1200,20,126,26.6,825,185.579333333333,157.461252525253,TRUE,TRUE,TRUE,FALSE,43.1,27.8,15.3,10.8,11.1333333333333,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,11.3875090776708,11.7208424110041,11.5541757443374,TRUE,22.2259772195212,0.387916481953899,2.12527233012348,0.0370929996621866,0.895371359565611,0.508273527200546,29.1219279468191,0.0705973989932412,4.04493300691385
"658",658,"Brother",2023-07-11,1,4186,0.5,2025-04-22 11:08:00,799,27.6,56.4,2025-04-22 11:18:00,880,27.8,59.9,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,126,3.5,839.5,24.4183333333333,20.3607305936073,TRUE,TRUE,TRUE,TRUE,58.15,27.7,30.45,11.1333333333333,11.3,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,11.7208424110041,11.8875090776708,11.8041757443374,TRUE,22.2259772195212,0.387916481953899,5.87527233012348,0.102542846611974,0.895371359565611,0.513676354337906,29.4314871392286,0.194054344364386,11.1184949282576
"659",659,"Brother",2023-07-11,1,4186,0.5,2025-04-22 11:18:00,880,27.8,59.9,2025-04-22 11:28:00,777,27.7,62.5,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,126,2.6,828.5,18.1393333333333,15.3259303962985,TRUE,TRUE,FALSE,TRUE,61.2,27.75,33.45,11.3,11.4666666666667,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,11.8875090776708,12.0541757443374,11.9708424110041,TRUE,22.2259772195212,0.387916481953899,8.3752723301235,0.146176077911832,0.895371359565611,0.520015069283266,29.7946687531342,0.274798990573136,15.744822374296
"660",660,"Brother",2023-07-11,1,4186,1,2025-04-22 11:28:00,777,27.7,62.5,2025-04-22 11:38:00,801,28.7,67.8,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,126,5.3,789,36.9763333333333,32.8053654414871,TRUE,TRUE,TRUE,TRUE,65.15,28.2,36.95,11.4666666666667,11.6333333333333,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,12.0541757443374,12.2208424110041,12.1375090776708,TRUE,22.2259772195212,0.387916481953899,10.8752723301235,0.18980930921169,0.895371359565611,0.528450213114106,30.2779668942272,0.353730416405223,20.2672599454244
"661",661,"Brother",2023-07-11,1,4186,1,2025-04-22 11:38:00,801,28.7,67.8,2025-04-22 11:48:00,762,28,69.3,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,126,1.5,781.5,10.465,9.37364043506078,TRUE,TRUE,TRUE,TRUE,68.55,28.35,40.2,11.6333333333333,11.8,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,12.2208424110041,12.3875090776708,12.3041757443374,TRUE,22.2259772195212,0.387916481953899,13.3752723301235,0.233442540511549,0.895371359565611,0.538877279674946,30.8753938008653,0.43045769588073,24.6634092328917
"662",662,"Brother",2023-07-11,1,4186,1,2025-04-22 11:48:00,762,28,69.3,2025-04-22 11:58:00,402,29.6,69.7,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,126,0.400000000000006,582,2.79066666666671,3.35647193585343,TRUE,TRUE,FALSE,TRUE,69.5,28.8,40.7,11.8,11.9666666666667,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,12.3875090776708,12.5541757443374,12.4708424110041,TRUE,22.2259772195212,0.387916481953899,15.8752723301235,0.277075771811407,0.895371359565611,0.551175728830085,31.580043032011,0.504683303707722,28.9162232931716
"663",663,"Brother",2023-07-11,1,4186,1,2025-04-22 11:49:00,506,29,75,2025-04-22 12:09:00,705,29.6,78.5,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",1200,20,126,3.5,605.5,24.4183333333333,28.2292870905588,TRUE,TRUE,FALSE,TRUE,76.75,29.3,47.45,11.8166666666667,12.15,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,12.4041757443374,12.7375090776708,12.5708424110041,TRUE,22.2259772195212,0.387916481953899,17.3752723301235,0.303255710591322,0.895371359565611,0.559398837481464,32.0511924522125,0.547929304855686,31.3940366397679
"664",664,"Brother",2023-07-11,1,4186,1,2025-04-22 13:26:00,922,31.1,84.5,2025-04-22 13:36:00,995,31.7,86,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,126,1.5,958.5,10.465,7.64267083985394,TRUE,FALSE,TRUE,TRUE,85.25,31.4,53.85,13.4333333333333,13.6,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,14.0208424110041,14.1875090776708,14.1041757443375,FALSE,22.2259772195212,0.387916481953899,40.3752723301235,0.704681438550018,0.895371359565611,0.743460789891419,42.5971654942407,1.08858223783592,62.3711678809044
"665",665,"Brother",2023-07-11,1,4186,1,2025-04-22 13:46:00,570,31,38.3,2025-04-22 13:56:00,893,32.5,55.2,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,127,16.9,731.5,117.905666666667,112.828389154705,TRUE,FALSE,FALSE,TRUE,46.75,31.75,15,13.7666666666667,13.9333333333333,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,14.3541757443375,14.5208424110041,14.4375090776708,FALSE,22.2259772195212,0.387916481953899,45.3752723301235,0.791947901149734,0.895371359565611,0.792909036661135,45.4303413384669,1.18056818040973,67.6415741649166
"666",666,"Brother",2023-07-11,1,4186,1,2025-04-22 13:56:00,893,32.5,55.2,2025-04-22 14:06:00,832,33.3,64.7,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,127,9.5,862.5,66.2783333333333,53.7911111111111,TRUE,FALSE,TRUE,TRUE,59.95,32.9,27.05,13.9333333333333,14.1,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,14.5208424110041,14.6875090776708,14.6041757443375,FALSE,22.2259772195212,0.387916481953899,47.8752723301235,0.835581132449593,0.895371359565611,0.818357841569734,46.8884504533814,1.22406030981097,70.1334896216446
"667",667,"Brother",2023-07-11,1,4186,1,2025-04-22 14:06:00,832,33.5,64.7,2025-04-22 14:16:00,916,33.5,67.8,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,127,3.09999999999999,874,21.6276666666666,17.3219298245614,TRUE,FALSE,TRUE,TRUE,66.25,33.5,32.75,14.1,14.2666666666667,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,14.6875090776708,14.8541757443375,14.7708424110041,FALSE,22.2259772195212,0.387916481953899,50.3752723301235,0.879214363749451,0.895371359565611,0.84420325994521,48.3692838460461,1.26607904289477,72.5409856878331
"668",668,"Brother",2023-07-11,1,4186,1,2025-04-22 14:16:00,916,32,67.8,2025-04-22 14:26:00,706,32,73.5,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,127,5.7,811,39.767,34.3241676942047,TRUE,FALSE,FALSE,TRUE,70.65,32,38.65,14.2666666666667,14.4333333333333,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,14.8541757443375,15.0208424110041,14.9375090776708,FALSE,22.2259772195212,0.387916481953899,52.8752723301235,0.922847595049309,0.895371359565611,0.870387342879869,49.8695212886225,1.3067598928966,74.8718266999427
"669",669,"Brother",2023-07-11,1,4186,1,2025-04-22 14:26:00,706,32,73.5,2025-04-22 14:36:00,332,32,73.5,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,127,0,519,0,0,TRUE,FALSE,FALSE,TRUE,73.5,32,41.5,14.4333333333333,14.6,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.0208424110041,15.1875090776708,15.1041757443375,FALSE,22.2259772195212,0.387916481953899,55.3752723301235,0.966480826349167,0.895371359565611,0.896856960021015,51.3861186361374,1.3462300739486,77.1333014908393
"670",670,"Brother",2023-07-11,1,4186,1,2025-04-22 14:39:00,332,31,72.1,2025-04-22 14:49:00,728,32,77.1,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,128,5,530,34.8833333333333,46.0723270440252,TRUE,FALSE,FALSE,TRUE,74.6,31.5,43.1,14.65,14.8166666666667,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.2375090776708,15.4041757443374,15.3208424110041,FALSE,22.2259772195212,0.387916481953899,58.6252723301235,1.02320402703898,0.895371359565611,0.931614429251389,53.3775749295936,1.39592598854781,79.9806676564171
"671",671,"Brother",2023-07-11,1,4186,1,2025-04-22 14:49:00,724,32,77.1,2025-04-22 14:59:00,1030,32,79.5,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,128,2.40000000000001,877,16.744,13.3646522234892,TRUE,FALSE,FALSE,TRUE,78.3,32,46.3,14.8166666666667,14.9833333333333,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.4041757443374,15.5708424110041,15.4875090776708,FALSE,22.2259772195212,0.387916481953899,61.1252723301235,1.06683725833884,0.895371359565611,0.958561374472354,54.9215211615251,1.43304994692464,82.1077137902288
"672",672,"Brother",2023-07-11,1,4186,1,2025-04-22 14:59:00,1030,32,79.5,2025-04-22 15:09:00,663,32.8,79.1,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,128,-0.400000000000006,846.5,-2.79066666666671,-2.30769836582008,TRUE,FALSE,FALSE,TRUE,79.3,32.4,46.9,14.9833333333333,15.15,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.5708424110041,15.7375090776708,15.6541757443374,FALSE,22.2259772195212,0.387916481953899,63.6252723301235,1.1104704896387,0.895371359565611,0.9856459605457,56.4733536333867,1.46932604840864,84.1861813024497
"673",673,"Brother",2023-07-11,1,4186,1,2025-04-22 15:09:00,663,32.8,79.1,2025-04-22 15:19:00,628,32.8,74.5,"Brothervolume beaker","volume beaker","Buienradar","BuienradarSoda Can","BrotherCookupXL",51.301,4.876,1,"Soda Cans",10,1,NA,0,"LB",600,10,128,-4.59999999999999,645.5,-32.0926666666666,-34.8022721404596,TRUE,FALSE,TRUE,TRUE,76.8,32.8,44,15.15,15.3166666666667,192,188.383561643836,3.28791340731863,-5.24545533975304,35.250544660247,15.7375090776708,15.9041757443374,15.8208424110041,FALSE,22.2259772195212,0.387916481953899,66.1252723301235,1.15410372093856,0.895371359565611,1.01282990389599,58.030878857881,1.50484841503868,86.2214629886678
"674",674,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 10:10:00,630,19,30,2025-04-22 10:20:00,630,21,57,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,129,27,630,62.1621,69.069,TRUE,FALSE,TRUE,TRUE,43.5,20,23.5,10.1666666666667,10.3333333333333,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,10.8085667825618,10.9752334492285,10.8919001158952,TRUE,23.4418808780896,0.409138004182963,-6.99299652314468,-0.122050813909391,0.895371359565611,0.49528750088436,28.3778834462559,-0.237234908298558,-13.5925589986805
"675",675,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 10:20:00,630,21,57,2025-04-22 10:30:00,630,22,80,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,129,23,630,52.9529,58.8365555555556,TRUE,TRUE,TRUE,TRUE,68.5,21.5,47,10.3333333333333,10.5,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,10.9752334492285,11.1419001158952,11.0585667825618,TRUE,23.4418808780896,0.409138004182963,-4.49299652314469,-0.0784175826095325,0.895371359565611,0.489992309804208,28.0744913456478,-0.153317080582528,-8.78442164464598
"676",676,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 10:42:00,630,22,22,2025-04-22 10:52:00,700,22,45,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,130,23,665,52.9529,55.7398947368421,TRUE,TRUE,TRUE,FALSE,33.5,22,11.5,10.7,10.8666666666667,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,11.3419001158952,11.5085667825618,11.4252334492285,TRUE,23.4418808780896,0.409138004182963,1.00700347685531,0.0175755262501558,0.895371359565611,0.486422908477107,27.8699797142166,0.0344993191687458,1.97666538444391
"677",677,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 10:53:00,700,22,45,2025-04-22 11:03:00,700,22,61,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,130,16,700,36.8368,36.8368,TRUE,TRUE,TRUE,TRUE,53,22,31,10.8833333333333,11.05,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,11.5252334492285,11.6919001158952,11.6085667825618,TRUE,23.4418808780896,0.409138004182963,3.75700347685532,0.0655720806799999,0.895371359565611,0.488864873118203,28.0098939818715,0.128362972646306,7.35465657838658
"678",678,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 11:04:00,700,23,61,2025-04-22 11:14:00,700,23,80,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,130,19,700,43.7437,43.7437,TRUE,TRUE,TRUE,TRUE,70.5,23,47.5,11.0666666666667,11.2333333333333,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,11.7085667825618,11.8752334492285,11.7919001158952,TRUE,23.4418808780896,0.409138004182963,6.50700347685532,0.113568635109844,0.895371359565611,0.494082905402231,28.3088652091093,0.221040509316472,12.664688285256
"679",679,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 11:15:00,700,24,80,2025-04-22 11:25:00,700,24,95,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,130,15,700,34.5345,34.5345,TRUE,TRUE,TRUE,TRUE,87.5,24,63.5,11.25,11.4166666666667,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,11.8919001158952,12.0585667825618,11.9752334492285,TRUE,23.4418808780896,0.409138004182963,9.25700347685532,0.161565189539688,0.895371359565611,0.501985799318348,28.7616676764425,0.311750647737399,17.8619963758226
"680",680,"Fornelia",2023-06-24,0.33,4186,0.305,2025-04-22 11:31:00,700,24,37,2025-04-22 11:41:00,745,24,55,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,131,18,722.5,41.4414,40.1508373702422,TRUE,TRUE,TRUE,TRUE,46,24,22,11.5166666666667,11.6833333333333,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,12.1585667825618,12.3252334492285,12.2419001158952,TRUE,23.4418808780896,0.409138004182963,13.2570034768553,0.231378359619461,0.895371359565611,0.517996628133008,29.6790205940289,0.438867150307222,25.1452354795374
"681",681,"Fornelia",2023-06-24,0.33,4186,0.38,2025-04-22 11:44:00,745,24,55,2025-04-22 11:54:00,745,24,73,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,131,18,745,41.4414,38.9382281879195,TRUE,TRUE,TRUE,TRUE,64,24,40,11.7333333333333,11.9,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,12.3752334492285,12.5419001158952,12.4585667825618,TRUE,23.4418808780896,0.409138004182963,16.5070034768553,0.288101560309277,0.895371359565611,0.534629786277852,30.6320303557022,0.537068018178235,30.7717307530682
"682",682,"Fornelia",2023-06-24,0.33,4186,0.38,2025-04-22 11:57:00,745,25,73,2025-04-22 12:07:00,745,25,93,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,131,20,745,46.046,43.2646979865772,TRUE,TRUE,TRUE,TRUE,83,25,58,11.95,12.1166666666667,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,12.5919001158952,12.7585667825618,12.6752334492285,TRUE,23.4418808780896,0.409138004182963,19.7570034768553,0.344824760999093,0.895371359565611,0.554179218426116,31.752130309675,0.630228596473034,36.1094387063583
"683",683,"Fornelia",2023-06-24,0.33,4186,0.5,2025-04-22 14:28:00,759,25,24,2025-04-22 14:38:00,759,25,38,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,132,14,759,32.2322,29.7266666666667,TRUE,TRUE,TRUE,FALSE,31,25,6,14.4666666666667,14.6333333333333,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,15.1085667825618,15.2752334492285,15.1919001158952,FALSE,23.4418808780896,0.409138004182963,57.5070034768553,1.00368655362695,0.895371359565611,0.903806750560943,51.7843123025752,1.396927429817,80.0380460145716
"684",684,"Fornelia",2023-06-24,0.33,4186,0.5,2025-04-22 14:40:00,741,25,38,2025-04-22 14:50:00,741,25,50,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,132,12,741,27.6276,26.0989473684211,TRUE,TRUE,TRUE,TRUE,44,25,19,14.6666666666667,14.8333333333333,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,15.3085667825618,15.4752334492285,15.3919001158952,FALSE,23.4418808780896,0.409138004182963,60.5070034768553,1.05604643118678,0.895371359565611,0.936166299100639,53.6383778608485,1.44155853521084,82.5952199886421
"685",685,"Fornelia",2023-06-24,0.33,4186,0.5,2025-04-22 14:57:00,741,27,50,2025-04-22 15:07:00,741,27,68,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,132,18,741,41.4414,39.1484210526316,TRUE,TRUE,TRUE,TRUE,59,27,32,14.95,15.1166666666667,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,15.5919001158952,15.7585667825618,15.6752334492285,FALSE,23.4418808780896,0.409138004182963,64.7570034768553,1.13022292439654,0.895371359565611,0.982311644367484,56.2823113888127,1.50266363465196,86.0962842933454
"686",686,"Fornelia",2023-06-24,0.33,4186,0.5,2025-04-22 15:08:00,741,27,68,2025-04-22 15:18:00,741,27,75,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",600,10,132,7,741,16.1161,15.2243859649123,TRUE,TRUE,TRUE,TRUE,71.5,27,44.5,15.1333333333333,15.3,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,15.7752334492285,15.9419001158952,15.8585667825618,FALSE,23.4418808780896,0.409138004182963,67.5070034768553,1.17821947882639,0.895371359565611,1.0122828273658,57.9995336816303,1.54107295918448,88.2969764830072
"687",687,"Fornelia",2023-06-24,0.33,4186,0.5,2025-04-22 15:18:00,741,26,75,2025-04-22 15:38:00,741,26,95,"Fornelia","Soda Can","Buienradar","BuienradarSoda Can","",51.301,4.876,0,"Soda Cans",2,0,NA,0,"LB",1200,20,132,20,741,46.046,43.4982456140351,TRUE,TRUE,TRUE,TRUE,85,26,59,15.3,15.6333333333333,175,171.616438356164,2.99527189986095,-1.98199304628939,38.5140069537106,15.9419001158952,16.2752334492285,16.1085667825618,FALSE,23.4418808780896,0.409138004182963,71.2570034768553,1.24366932577617,0.895371359565611,1.05319917399257,60.3438676564387,1.5922607027813,91.2298181539031
