"","Observation","Cooker","TestDate","M","Cv","Wind","H1","I1","Ta1","T1","H2","I2","Ta2","T2","Tdevice","Mdevice","TaWindDevice","Pyranometer","Pot","NB","WL","PlasticBag","Reflect","MeasureOpeningmm","BagClosed","Angle","Bricks","Operator","time_diff_sec","time_diff_minutes","exp_window","T_diff","I_avg","P_i","P_s","valid_wind","valid_ambient","valid_insolation","valid_water_temp","T_avg","Ta_avg","Td","H1_dec","H2_dec","day_of_year","d_rad","E","solar_time_correction_minutes","solar_time_H1","solar_time_H2","solar_time","valid_solar_time","delta","delta_rad","h_angle","h_angle_rad","phi","solar_zenith_rad","solar_zenith_deg","solar_azimuth_rad","solar_azimuth_deg"
"714",714,"Fornelia",2024-06-07,1,4186,1.5,2025-04-13 12:50:00,930,22.7,85.5,2025-04-13 13:00:00,930,24,97.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,137,12.2,930,85.1153333333334,64.0653046594982,TRUE,TRUE,TRUE,FALSE,91.6,23.35,68.25,12.8333333333333,13,159,2.71984459872431,0.684617449356101,41.1806174493561,13.5196769574893,13.6863436241559,13.6030102908226,TRUE,22.7807961040587,0.397599898241322,34.3403087246781,0.599351453396967,0.895371359565611,0.679044258454769,38.9063701120489,0.975752183841095,55.906481984768
"715",715,"Fornelia",2024-06-07,1,4186,1.7,2025-04-13 13:00:00,930,24,20,2025-04-13 13:10:00,945,25.3,49.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,138,29.5,937.5,205.811666666667,153.672711111111,TRUE,TRUE,TRUE,FALSE,34.75,24.65,10.1,13,13.1666666666667,159,2.71984459872431,0.684617449356101,41.1806174493561,13.6863436241559,13.8530102908226,13.7696769574893,TRUE,22.7807961040587,0.397599898241322,36.840308724678,0.642984684696825,0.895371359565611,0.702025123239981,40.2230766738024,1.02760112346789,58.8772073976118
"716",716,"Fornelia",2024-06-07,1,4186,0,2025-04-13 13:10:00,945,25.3,49.5,2025-04-13 13:20:00,223,22.6,58.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,138,9,584,62.79,75.2619863013699,TRUE,TRUE,FALSE,TRUE,54,23.95,30.05,13.1666666666667,13.3333333333333,159,2.71984459872431,0.684617449356101,41.1806174493561,13.8530102908226,14.0196769574893,13.9363436241559,TRUE,22.7807961040587,0.397599898241322,39.340308724678,0.686617915996683,0.895371359565611,0.725721948080476,41.5808047250235,1.07725966564772,61.7224322812885
"717",717,"Fornelia",2024-06-07,1,4186,1.5,2025-04-13 13:20:00,223,22.6,58.5,2025-04-13 13:30:00,927,21.5,68.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,138,10,575,69.7666666666667,84.9333333333333,TRUE,TRUE,FALSE,TRUE,63.5,22.05,41.45,13.3333333333333,13.5,159,2.71984459872431,0.684617449356101,41.1806174493561,14.0196769574893,14.1863436241559,14.1030102908226,FALSE,22.7807961040587,0.397599898241322,41.8403087246781,0.730251147296542,0.895371359565611,0.750047785270962,42.9745725291608,1.12489639414163,64.4518157738
"718",718,"Fornelia",2024-06-07,1,4186,0,2025-04-13 13:30:00,927,21.5,68.5,2025-04-13 13:40:00,950,21.5,77.9,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,138,9.40000000000001,938.5,65.5806666666667,48.914722074232,TRUE,TRUE,TRUE,TRUE,73.2,21.5,51.7,13.5,13.6666666666667,159,2.71984459872431,0.684617449356101,41.1806174493561,14.1863436241559,14.3530102908226,14.2696769574893,FALSE,22.7807961040587,0.397599898241322,44.340308724678,0.773884378596399,0.895371359565611,0.774923437118577,44.3998423926659,1.17067617694422,67.0748041154142
"719",719,"Fornelia",2024-06-07,1,4186,2.9,2025-04-13 13:40:00,950,21.5,77.9,2025-04-13 13:50:00,900,22.5,84,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,138,6.09999999999999,925,42.5576666666666,32.2058018018018,FALSE,TRUE,TRUE,TRUE,80.95,22,58.95,13.6666666666667,13.8333333333333,159,2.71984459872431,0.684617449356101,41.1806174493561,14.3530102908226,14.5196769574893,14.4363436241559,FALSE,22.7807961040587,0.397599898241322,46.840308724678,0.817517609896258,0.895371359565611,0.800276812676379,45.8524838085381,1.21475770996885,69.6004899121917
"720",720,"Fornelia",2024-06-07,1,4186,0.5,2025-04-13 13:50:00,900,22.5,84,2025-04-13 14:00:00,943,22.7,93.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,138,9.09999999999999,921.5,63.4876666666666,48.2272020256827,TRUE,TRUE,TRUE,TRUE,88.55,22.6,65.95,13.8333333333333,14,159,2.71984459872431,0.684617449356101,41.1806174493561,14.5196769574893,14.6863436241559,14.6030102908226,FALSE,22.7807961040587,0.397599898241322,49.3403087246781,0.861150841196117,0.895371359565611,0.826042254520057,47.3287348834706,1.25729198688489,72.0375244641221
"721",721,"Fornelia",2024-06-07,1,4186,1.8,2025-04-13 14:00:00,943,22.7,20.8,2025-04-13 14:10:00,274,23.5,42.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,21.3,608.5,148.603,170.948397699261,TRUE,TRUE,FALSE,FALSE,31.45,23.1,8.35,14,14.1666666666667,159,2.71984459872431,0.684617449356101,41.1806174493561,14.6863436241559,14.8530102908226,14.7696769574893,FALSE,22.7807961040587,0.397599898241322,51.840308724678,0.904784072495974,0.895371359565611,0.852159870302528,48.8251640387505,1.29842146201825,74.3940698028518
"722",722,"Fornelia",2024-06-07,1,4186,0,2025-04-13 14:10:00,274,23.5,42.1,2025-04-13 14:20:00,300,23.8,53.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,11.1,287,77.441,188.880487804878,TRUE,TRUE,FALSE,TRUE,47.65,23.65,24,14.1666666666667,14.3333333333333,159,2.71984459872431,0.684617449356101,41.1806174493561,14.8530102908226,15.0196769574893,14.9363436241559,FALSE,22.7807961040587,0.397599898241322,54.340308724678,0.948417303795833,0.895371359565611,0.87857489125922,50.3386332553185,1.33827971634435,76.677779554496
"723",723,"Fornelia",2024-06-07,1,4186,1.4,2025-04-13 14:20:00,300,23.8,53.2,2025-04-13 14:30:00,817,24,62.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,9.5,558.5,66.2783333333333,83.0704267382871,TRUE,TRUE,FALSE,TRUE,57.95,23.9,34.05,14.3333333333333,14.5,159,2.71984459872431,0.684617449356101,41.1806174493561,15.0196769574893,15.1863436241559,15.1030102908226,FALSE,22.7807961040587,0.397599898241322,56.8403087246781,0.992050535095691,0.895371359565611,0.905237070677163,51.8662636085872,1.37699147698201,78.8958000565547
"724",724,"Fornelia",2024-06-07,1,4186,0,2025-04-13 14:30:00,817,24,62.7,2025-04-13 14:40:00,876,24.1,70.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,7.39999999999999,846.5,51.6273333333333,42.6924197676708,TRUE,TRUE,TRUE,TRUE,66.4,24.05,42.35,14.5,14.6666666666667,159,2.71984459872431,0.684617449356101,41.1806174493561,15.1863436241559,15.3530102908226,15.2696769574893,FALSE,22.7807961040587,0.397599898241322,59.340308724678,1.03568376639555,0.895371359565611,0.93210012890315,53.4054034697505,1.41467287559628,81.0547851633026
"725",725,"Fornelia",2024-06-07,1,4186,0,2025-04-13 14:40:00,876,24.1,70.1,2025-04-13 14:50:00,1022,22.7,78.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,8.30000000000001,949,57.9063333333334,42.7127853881279,TRUE,TRUE,FALSE,TRUE,74.25,23.4,50.85,14.6666666666667,14.8333333333333,159,2.71984459872431,0.684617449356101,41.1806174493561,15.3530102908226,15.5196769574893,15.4363436241559,FALSE,22.7807961040587,0.397599898241322,61.840308724678,1.07931699769541,0.895371359565611,0.959121247108467,54.9535995006393,1.45143185997163,83.1609198271976
"726",726,"Fornelia",2024-06-07,1,4186,0,2025-04-13 14:50:00,1022,22.7,78.4,2025-04-13 15:00:00,951,24.3,84.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,6.39999999999999,986.5,44.6506666666666,31.6831897279946,TRUE,TRUE,TRUE,TRUE,81.6,23.5,58.1,14.8333333333333,15,159,2.71984459872431,0.684617449356101,41.1806174493561,15.5196769574893,15.6863436241559,15.6030102908226,FALSE,22.7807961040587,0.397599898241322,64.3403087246781,1.12295022899527,0.895371359565611,0.98626060920431,56.5085704074084,1.48736869597177,85.2199488590595
"727",727,"Fornelia",2024-06-07,1,4186,1.9,2025-04-13 15:00:00,951,24.3,84.8,2025-04-13 15:10:00,253,24.6,92.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,139,7.5,602,52.325,60.843023255814,TRUE,TRUE,FALSE,TRUE,88.55,24.45,64.1,15,15.1666666666667,159,2.71984459872431,0.684617449356101,41.1806174493561,15.6863436241559,15.8530102908226,15.7696769574893,FALSE,22.7807961040587,0.397599898241322,66.840308724678,1.16658346029512,0.895371359565611,1.01348098957691,58.0681833194993,1.52257651487815,87.2372082882556
"728",728,"Fornelia",2024-06-07,1,4186,0.7,2025-04-13 15:10:00,253,24.6,24.5,2025-04-13 15:20:00,435,25,38.9,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,140,14.4,344,100.464,204.432558139535,TRUE,TRUE,FALSE,FALSE,31.7,24.8,6.9,15.1666666666667,15.3333333333333,159,2.71984459872431,0.684617449356101,41.1806174493561,15.8530102908226,16.0196769574893,15.9363436241559,FALSE,22.7807961040587,0.397599898241322,69.340308724678,1.21021669159498,0.895371359565611,1.04074738335101,59.630432605297,1.55714187456935,89.2176575159133
"729",729,"Fornelia",2024-06-07,1,4186,1.3,2025-04-13 15:20:00,435,25,38.9,2025-04-13 15:30:00,340,23.4,46.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,140,7.6,387.5,53.0226666666667,95.7828817204301,TRUE,TRUE,FALSE,TRUE,42.7,24.2,18.5,15.3333333333333,15.5,159,2.71984459872431,0.684617449356101,41.1806174493561,16.0196769574893,16.1863436241559,16.1030102908226,FALSE,22.7807961040587,0.397599898241322,71.8403087246781,1.25384992289484,0.895371359565611,1.06802667544774,61.1934209105439,1.591145313023,91.1659110282401
"730",730,"Fornelia",2024-06-07,1,4186,2.1,2025-04-13 15:30:00,340,23.4,46.5,2025-04-13 15:40:00,536,23.9,52.9,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,140,6.4,438,44.6506666666667,71.3595129375951,TRUE,TRUE,FALSE,TRUE,49.7,23.65,26.05,15.5,15.6666666666667,159,2.71984459872431,0.684617449356101,41.1806174493561,16.1863436241559,16.3530102908226,16.2696769574893,FALSE,22.7807961040587,0.397599898241322,74.340308724678,1.2974831541947,0.895371359565611,1.09528734460025,62.7553421996855,1.62466187994776,93.0862688567969
"731",731,"Fornelia",2024-06-07,1,4186,0,2025-04-13 15:40:00,536,23.9,52.9,2025-04-13 15:50:00,274,23.9,58.1,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,140,5.2,405,36.2786666666667,62.7038683127572,TRUE,TRUE,FALSE,TRUE,55.5,23.9,31.6,15.6666666666667,15.8333333333333,159,2.71984459872431,0.684617449356101,41.1806174493561,16.3530102908226,16.5196769574893,16.4363436241559,FALSE,22.7807961040587,0.397599898241322,76.8403087246781,1.34111638549456,0.895371359565611,1.12249919860237,64.3144665867327,1.65776163762031,94.9827452743393
"732",732,"Fornelia",2024-06-07,1,4186,1.3,2025-04-13 15:50:00,274,23.9,58.1,2025-04-13 16:00:00,294,23.2,60.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,60,0,"LB",600,10,140,2.5,284,17.4416666666667,42.9900234741784,TRUE,TRUE,FALSE,TRUE,59.35,23.55,35.8,15.8333333333333,16,159,2.71984459872431,0.684617449356101,41.1806174493561,16.5196769574893,16.6863436241559,16.6030102908226,FALSE,22.7807961040587,0.397599898241322,79.3403087246781,1.38474961679442,0.895371359565611,1.14963313730529,65.8691267559772,1.69051012571893,96.8590954278252
"733",733,"Fornelia",2024-06-11,1,4186,1.6,2025-04-13 09:00:00,392,13.4,21.5,2025-04-13 09:10:00,405,13.4,28.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,7.2,398.5,50.232,88.2368883312421,TRUE,FALSE,FALSE,TRUE,25.1,13.4,11.7,9,9.16666666666667,163,2.78870142400847,-0.113468614198883,40.3825313858011,9.67304218976335,9.83970885643002,9.75637552309669,FALSE,23.1101350274997,0.403347946810341,-23.5587343070994,-0.41117748126143,0.895371359565611,0.585477405362545,33.5453843275439,-0.727827057719508,-41.7014186227524
"734",734,"Fornelia",2024-06-11,1,4186,0,2025-04-13 09:10:00,405,13.4,28.7,2025-04-13 09:20:00,412,13.4,40.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,11.5,408.5,80.2316666666667,137.483884128927,TRUE,FALSE,FALSE,TRUE,34.45,13.4,21.05,9.16666666666667,9.33333333333333,163,2.78870142400847,-0.113468614198883,40.3825313858011,9.83970885643002,10.0063755230967,9.92304218976335,FALSE,23.1101350274997,0.403347946810341,-21.0587343070994,-0.367544249961572,0.895371359565611,0.568011645296956,32.5446699897975,-0.661552112930315,-37.9041439988691
"735",735,"Fornelia",2024-06-11,1,4186,0,2025-04-13 09:20:00,412,13.4,40.2,2025-04-13 09:30:00,448,12.1,48.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,8,430,55.8133333333333,90.8589147286822,TRUE,FALSE,FALSE,TRUE,44.2,12.75,31.45,9.33333333333333,9.5,163,2.78870142400847,-0.113468614198883,40.3825313858011,10.0063755230967,10.1730421897634,10.08970885643,TRUE,23.1101350274997,0.403347946810341,-18.5587343070994,-0.323911018661714,0.895371359565611,0.552005288432832,31.6275732961029,-0.592255883478975,-33.9337625151371
"736",736,"Fornelia",2024-06-11,1,4186,0,2025-04-13 09:30:00,448,12.1,48.2,2025-04-13 09:40:00,650,12,54.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,6.09999999999999,549,42.5576666666666,54.2629629629629,TRUE,FALSE,FALSE,TRUE,51.25,12.05,39.2,9.5,9.66666666666667,163,2.78870142400847,-0.113468614198883,40.3825313858011,10.1730421897634,10.33970885643,10.2563755230967,TRUE,23.1101350274997,0.403347946810341,-16.0587343070994,-0.280277787361855,0.895371359565611,0.53760158857164,30.8023020846835,-0.519962063908405,-29.7916317688632
"737",737,"Fornelia",2024-06-11,1,4186,0,2025-04-13 09:40:00,650,12,54.3,2025-04-13 09:50:00,653,12.5,61.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,7,651.5,48.8366666666667,52.4722435405475,TRUE,FALSE,TRUE,TRUE,57.8,12.25,45.55,9.66666666666667,9.83333333333333,163,2.78870142400847,-0.113468614198883,40.3825313858011,10.33970885643,10.5063755230967,10.4230421897634,TRUE,23.1101350274997,0.403347946810341,-13.5587343070994,-0.236644556061997,0.895371359565611,0.524943937909869,30.077072123213,-0.444775267039636,-25.4837456331753
"738",738,"Fornelia",2024-06-11,1,4186,1.2,2025-04-13 09:50:00,653,12.5,61.3,2025-04-13 10:00:00,705,12.1,60.2,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,-1.09999999999999,679,-7.67433333333329,-7.91168384879721,TRUE,FALSE,TRUE,TRUE,60.75,12.3,48.45,9.83333333333333,10,163,2.78870142400847,-0.113468614198883,40.3825313858011,10.5063755230967,10.6730421897634,10.58970885643,TRUE,23.1101350274997,0.403347946810341,-11.0587343070994,-0.193011324762139,0.895371359565611,0.514171248594409,29.4598424914315,-0.366894282464505,-21.0214939126968
"739",739,"Fornelia",2024-06-11,1,4186,0,2025-04-13 10:00:00,705,12.1,60.2,2025-04-13 10:10:00,245,13.1,62.4,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,2.2,475,15.3486666666666,22.6190877192982,TRUE,FALSE,FALSE,TRUE,61.3,12.6,48.7,10,10.1666666666667,163,2.78870142400847,-0.113468614198883,40.3825313858011,10.6730421897634,10.83970885643,10.7563755230967,TRUE,23.1101350274997,0.403347946810341,-8.55873430709943,-0.149378093462281,0.895371359565611,0.50541243551302,28.9579994683239,-0.286620766423695,-16.4221602368827
"740",740,"Fornelia",2024-06-11,1,4186,1.1,2025-04-13 10:10:00,245,13.1,62.4,2025-04-13 10:20:00,205,13.4,64.7,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,2.3,225,16.0463333333334,49.921925925926,TRUE,FALSE,FALSE,TRUE,63.55,13.25,50.3,10.1666666666667,10.3333333333333,163,2.78870142400847,-0.113468614198883,40.3825313858011,10.83970885643,11.0063755230967,10.9230421897634,TRUE,23.1101350274997,0.403347946810341,-6.05873430709944,-0.105744862162422,0.895371359565611,0.498780334214816,28.5780080546336,-0.204360691518457,-11.7090051223826
"741",741,"Fornelia",2024-06-11,1,4186,0,2025-04-13 10:20:00,205,13.4,64.7,2025-04-13 10:30:00,224,14,65.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,0.599999999999994,214.5,4.18599999999996,13.6606060606059,TRUE,FALSE,FALSE,TRUE,65,13.7,51.3,10.3333333333333,10.5,163,2.78870142400847,-0.113468614198883,40.3825313858011,11.0063755230967,11.1730421897634,11.08970885643,TRUE,23.1101350274997,0.403347946810341,-3.55873430709945,-0.0621116308625644,0.895371359565611,0.494365588033434,28.3250617308189,-0.120616359531507,-6.91080834138792
"742",742,"Fornelia",2024-06-11,1,4186,0.9,2025-04-13 10:30:00,224,14,65.3,2025-04-13 10:40:00,126,13.4,65.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,45,0,"LB",600,10,141,0.299999999999997,175,2.09299999999998,8.37199999999992,TRUE,FALSE,FALSE,TRUE,65.45,13.7,51.75,10.5,10.6666666666667,163,2.78870142400847,-0.113468614198883,40.3825313858011,11.1730421897634,11.33970885643,11.2563755230967,TRUE,23.1101350274997,0.403347946810341,-1.05873430709943,-0.0184783995627058,0.895371359565611,0.49223118751928,28.2027695895673,-0.0359680127144504,-2.06081532601089
"743",743,"Fornelia",2024-06-11,1,4186,3.1,2025-04-13 10:40:00,126,13.4,65.6,2025-04-13 10:50:00,766,13.7,63.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,53,0,"LB",600,10,141,-2.3,446,-16.0463333333333,-25.1848281016442,FALSE,FALSE,FALSE,TRUE,64.45,13.55,50.9,10.6666666666667,10.8333333333333,163,2.78870142400847,-0.113468614198883,40.3825313858011,11.33970885643,11.5063755230967,11.4230421897634,TRUE,23.1101350274997,0.403347946810341,1.44126569290056,0.0251548317371523,0.895371359565611,0.492408380746631,28.2129220136529,0.0489540673619087,2.8048614498365
"744",744,"Fornelia",2024-06-11,1,4186,0,2025-04-13 10:50:00,766,13.7,63.3,2025-04-13 11:00:00,152,14.4,65.3,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,53,0,"LB",600,10,141,2,459,13.9533333333333,21.279593318809,TRUE,FALSE,FALSE,TRUE,64.3,14.05,50.25,10.8333333333333,11,163,2.78870142400847,-0.113468614198883,40.3825313858011,11.5063755230967,11.6730421897634,11.58970885643,TRUE,23.1101350274997,0.403347946810341,3.94126569290055,0.0687880630370104,0.895371359565611,0.494894553451014,28.3553692167547,0.133504057822647,7.64921906110816
"745",745,"Fornelia",2024-06-11,1,4186,1.4,2025-04-13 11:00:00,152,14.4,65.3,2025-04-13 11:10:00,750,14.5,67.5,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,53,0,"LB",600,10,141,2.2,451,15.3486666666667,23.8227642276423,TRUE,FALSE,FALSE,TRUE,66.4,14.45,51.95,11,11.1666666666667,163,2.78870142400847,-0.113468614198883,40.3825313858011,11.6730421897634,11.83970885643,11.7563755230967,TRUE,23.1101350274997,0.403347946810341,6.44126569290057,0.112421294336869,0.895371359565611,0.499653408711224,28.6280315384783,0.217057216887818,12.4364624405277
"746",746,"Fornelia",2024-06-11,1,4186,1.2,2025-04-13 11:10:00,750,14.5,67.5,2025-04-13 11:20:00,180,14.8,71.8,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,53,0,"LB",600,10,141,4.3,465,29.9996666666666,45.1607885304659,TRUE,FALSE,FALSE,TRUE,69.65,14.65,55,11.1666666666667,11.3333333333333,163,2.78870142400847,-0.113468614198883,40.3825313858011,11.83970885643,12.0063755230967,11.9230421897634,TRUE,23.1101350274997,0.403347946810341,8.94126569290056,0.156054525636727,0.895371359565611,0.506617417734017,29.0270398639754,0.299043633210745,17.1339380732339
"747",747,"Fornelia",2024-06-11,1,4186,0,2025-04-13 11:20:00,180,14.8,71.8,2025-04-13 11:30:00,374,16.1,74.9,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,53,0,"LB",600,10,141,3.10000000000001,277,21.6276666666667,54.6547533092661,TRUE,FALSE,FALSE,TRUE,73.35,15.45,57.9,11.3333333333333,11.5,163,2.78870142400847,-0.113468614198883,40.3825313858011,12.0063755230967,12.1730421897634,12.08970885643,TRUE,23.1101350274997,0.403347946810341,11.4412656929006,0.199687756936585,0.895371359565611,0.515692162981294,29.5469844668007,0.378974812031774,21.7136572711843
"748",748,"Fornelia",2024-06-11,1,4186,2.2,2025-04-13 11:30:00,374,16.1,74.9,2025-04-13 11:40:00,66,14.8,80.6,"Digital6802II","MeasureCup","RoHS","Tenmars206","Original",51.301,4.876,0,"Original",2,0,53,0,"LB",600,10,141,5.69999999999999,220,39.7669999999999,126.531363636363,TRUE,FALSE,FALSE,TRUE,77.75,15.45,62.3,11.5,11.6666666666667,163,2.78870142400847,-0.113468614198883,40.3825313858011,12.1730421897634,12.33970885643,12.2563755230967,TRUE,23.1101350274997,0.403347946810341,13.9412656929006,0.243320988236444,0.895371359565611,0.526761945894751,30.1812363078678,0.456460478883017,26.1532589545173
